guid/image/axis,value
5375f8e6-96e9-4f49-97ff-d5df95f12464/0113/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0114/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0114/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0114/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0115/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0115/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0115/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0116/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0116/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0116/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0117/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0117/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0117/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0118/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0118/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0118/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0119/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0119/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0119/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0120/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0120/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0120/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0121/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0121/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0121/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0122/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0122/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0122/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0123/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0123/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0123/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0124/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0124/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0124/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0125/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0125/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0125/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0126/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0126/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0126/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0127/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0127/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0127/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0128/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0128/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0128/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0129/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0129/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0129/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0130/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0130/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0130/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0131/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0131/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0131/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0132/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0132/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0132/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0133/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0133/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0133/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0134/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0134/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0134/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0135/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0135/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0135/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0136/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0136/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0136/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0137/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0137/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0137/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0138/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0138/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0138/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0139/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0139/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0139/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0140/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0140/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0140/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0141/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0141/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0141/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0142/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0142/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0142/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0143/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0143/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0143/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0144/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0144/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0144/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0145/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0145/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0145/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0146/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0146/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0146/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0147/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0147/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0147/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0148/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0148/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0148/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0149/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0149/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0149/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0150/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0150/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0150/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0151/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0151/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0151/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0152/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0152/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0152/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0153/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0153/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0153/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0154/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0154/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0154/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0155/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0155/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0155/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0156/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0156/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0156/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0157/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0157/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0157/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0158/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0158/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0158/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0159/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0159/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0159/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0160/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0160/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0160/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0161/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0161/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0161/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0162/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0162/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0162/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0163/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0163/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0163/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0164/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0164/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0164/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0165/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0165/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0165/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0166/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0166/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0166/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0167/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0167/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0167/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0168/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0168/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0168/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0169/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0169/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0169/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0170/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0170/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0170/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0171/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0171/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0171/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0172/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0172/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0172/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0173/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0173/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0173/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0174/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0174/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0174/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0175/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0175/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0175/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0176/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0176/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0176/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0177/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0177/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0177/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0178/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0178/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0178/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0179/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0179/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0179/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0180/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0180/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0180/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0181/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0181/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0181/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0182/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0182/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0182/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0183/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0183/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0183/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0184/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0184/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0184/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0185/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0185/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0185/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0186/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0186/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0186/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0187/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0187/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0187/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0188/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0188/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0188/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0189/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0189/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0189/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0190/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0190/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0190/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0191/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0191/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0191/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0192/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0192/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0192/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0193/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0193/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0193/z,9.457383
5375f8e6-96e9-4f49-97ff-d5df95f12464/0194/x,-4.018654
5375f8e6-96e9-4f49-97ff-d5df95f12464/0194/y,-0.053295836
5375f8e6-96e9-4f49-97ff-d5df95f12464/0194/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0000/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0000/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0000/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0001/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0001/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0001/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0002/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0002/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0002/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0003/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0003/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0003/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0004/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0004/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0004/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0005/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0005/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0005/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0006/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0006/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0006/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0007/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0007/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0007/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0008/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0008/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0008/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0009/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0009/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0009/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0010/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0010/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0010/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0011/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0011/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0011/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0012/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0012/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0012/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0013/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0013/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0013/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0014/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0014/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0014/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0015/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0015/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0015/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0016/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0016/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0016/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0017/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0017/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0017/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0018/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0018/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0018/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0019/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0019/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0019/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0020/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0020/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0020/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0021/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0021/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0021/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0022/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0022/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0022/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0023/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0023/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0023/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0024/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0024/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0024/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0025/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0025/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0025/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0026/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0026/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0026/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0027/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0027/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0027/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0028/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0028/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0028/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0029/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0029/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0029/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0030/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0030/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0030/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0031/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0031/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0031/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0032/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0032/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0032/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0033/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0033/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0033/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0034/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0034/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0034/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0035/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0035/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0035/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0036/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0036/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0036/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0037/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0037/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0037/z,9.457383
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0038/x,-4.018654
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0038/y,-0.053295836
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0038/z,9.457383
